metric_date,run_id,city,pollutant,total_records,null_rate,duplicate_rate,stale_rate,outlier_rate,flagged_rate,rejected_rate,pass_rate,quality_status
2024-08-16,run_4168eefe,apba,so2,953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-22,run_4168eefe,apba,so2,706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-26,run_4168eefe,apba,so2,707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-29,run_4168eefe,apba,so2,849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-31,run_4168eefe,apba,so2,898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-10,run_4168eefe,apba,so2,690,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-13,run_4168eefe,apba,so2,724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-17,run_4168eefe,apba,so2,728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-29,run_4168eefe,apba,so2,394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-30,run_4168eefe,apba,so2,402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-01,run_4168eefe,apba,so2,404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-12,run_4168eefe,apba,so2,609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-24,run_4168eefe,apba,so2,728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-10,run_4168eefe,apba,so2,746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-13,run_4168eefe,apba,so2,802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-15,run_4168eefe,apba,so2,898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-08,run_4168eefe,apba,so2,187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-13,run_4168eefe,apba,so2,209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-19,run_4168eefe,apba,so2,970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-27,run_4168eefe,apba,so2,949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-18,run_4168eefe,apba,so2,924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-23,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-26,run_4168eefe,apba,so2,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-14,run_4168eefe,apba,so2,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-16,run_4168eefe,apba,so2,283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-17,run_4168eefe,apba,so2,282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-24,run_4168eefe,apba,so2,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-02,run_4168eefe,apba,so2,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-04,run_4168eefe,apba,so2,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-08,run_4168eefe,apba,so2,282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-14,run_4168eefe,apba,so2,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-05,run_4168eefe,apba,so2,184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-11,run_4168eefe,apba,so2,47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-27,run_4168eefe,apba,so2,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-04,run_4168eefe,apba,so2,278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-10,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-18,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-20,run_4168eefe,apba,so2,280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-24,run_4168eefe,apba,so2,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-05,run_4168eefe,apba,so2,283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-23,run_4168eefe,apba,so2,282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-03,run_4168eefe,apba,so2,185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-07,run_4168eefe,apba,so2,213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-08,run_4168eefe,apba,so2,247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-17,run_4168eefe,apba,so2,106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-04,run_4168eefe,apba,so2,146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-17,run_4168eefe,apba,so2,137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-21,run_4168eefe,apba,so2,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-26,run_4168eefe,apba,so2,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-27,run_4168eefe,apba,so2,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-01,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-10,run_4168eefe,apba,so2,199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-06,run_4168eefe,torrepacheco,co,1205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-13,run_4168eefe,torrepacheco,co,1403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-21,run_4168eefe,torrepacheco,co,1261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-07,run_4168eefe,torrepacheco,co,1329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-21,run_4168eefe,torrepacheco,co,1397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-27,run_4168eefe,torrepacheco,co,1392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-28,run_4168eefe,torrepacheco,co,1376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-30,run_4168eefe,torrepacheco,co,1346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-02,run_4168eefe,torrepacheco,co,1429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-17,run_4168eefe,torrepacheco,co,1396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-22,run_4168eefe,torrepacheco,co,1385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-28,run_4168eefe,torrepacheco,co,1290,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-29,run_4168eefe,torrepacheco,co,1267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-08,run_4168eefe,torrepacheco,co,1436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-27,run_4168eefe,torrepacheco,co,1320,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-05,run_4168eefe,torrepacheco,co,1291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-09,run_4168eefe,torrepacheco,co,1338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-11,run_4168eefe,torrepacheco,co,1317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-13,run_4168eefe,torrepacheco,co,1330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-12,run_4168eefe,torrepacheco,co,1457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-15,run_4168eefe,torrepacheco,co,1500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-18,run_4168eefe,torrepacheco,co,1507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-30,run_4168eefe,torrepacheco,co,1475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-03,run_4168eefe,torrepacheco,co,1477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-05,run_4168eefe,torrepacheco,co,1471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-06,run_4168eefe,torrepacheco,co,1485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-11,run_4168eefe,torrepacheco,co,1538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-24,run_4168eefe,torrepacheco,co,1493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-22,run_4168eefe,torrepacheco,co,1532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-31,run_4168eefe,torrepacheco,co,1552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-03,run_4168eefe,torrepacheco,co,1720,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-05,run_4168eefe,torrepacheco,co,1714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-06,run_4168eefe,torrepacheco,co,1711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-13,run_4168eefe,torrepacheco,co,1618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-19,run_4168eefe,torrepacheco,co,1600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-05,run_4168eefe,torrepacheco,co,1601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-08,run_4168eefe,torrepacheco,co,1610,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-03,run_4168eefe,torrepacheco,co,1641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-07,run_4168eefe,torrepacheco,co,1614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-10,run_4168eefe,torrepacheco,co,1650,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-12,run_4168eefe,torrepacheco,co,1667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-18,run_4168eefe,torrepacheco,co,1702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-19,run_4168eefe,torrepacheco,co,1648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-20,run_4168eefe,torrepacheco,co,1647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-25,run_4168eefe,torrepacheco,co,1628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-27,run_4168eefe,torrepacheco,co,1638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-01,run_4168eefe,torrepacheco,co,1709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-17,run_4168eefe,torrepacheco,co,1656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-04,run_4168eefe,torrepacheco,co,1657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-05,run_4168eefe,torrepacheco,co,1681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-12,run_4168eefe,torrepacheco,co,1654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-13,run_4168eefe,torrepacheco,co,1624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-17,run_4168eefe,torrepacheco,co,1651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-30,run_4168eefe,torrepacheco,co,1636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-31,run_4168eefe,torrepacheco,co,1642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-03,run_4168eefe,torrepacheco,co,1635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-12,run_4168eefe,torrepacheco,co,1547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-01,run_4168eefe,torrepacheco,co,1099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-02,run_4168eefe,torrepacheco,co,1138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-10,run_4168eefe,torrepacheco,co,1572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-27,run_4168eefe,torrepacheco,co,1576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-09,run_4168eefe,torrepacheco,co,1562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-24,run_4168eefe,torrepacheco,co,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-27,run_4168eefe,torrepacheco,co,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-30,run_4168eefe,torrepacheco,co,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-04,run_4168eefe,torrepacheco,co,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-08,run_4168eefe,torrepacheco,co,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-28,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-29,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-31,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-30,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-31,run_4168eefe,torrepacheco,co,288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-03,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-08,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-10,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-12,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-03,run_4168eefe,torrepacheco,co,1525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-16,run_4168eefe,torrepacheco,co,1511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-19,run_4168eefe,torrepacheco,co,1493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-22,run_4168eefe,torrepacheco,co,1457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-03,run_4168eefe,torrepacheco,co,1546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-24,run_4168eefe,torrepacheco,co,1485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-04,run_4168eefe,torrepacheco,co,1420,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-13,run_4168eefe,torrepacheco,co,1407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-17,run_4168eefe,torrepacheco,co,1452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-28,run_4168eefe,torrepacheco,co,1425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-29,run_4168eefe,torrepacheco,co,1396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-02,run_4168eefe,torrepacheco,co,1450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-03,run_4168eefe,torrepacheco,co,1408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-11,run_4168eefe,torrepacheco,co,1394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-13,run_4168eefe,torrepacheco,co,1398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-14,run_4168eefe,torrepacheco,co,1408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-16,run_4168eefe,torrepacheco,co,1410,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-17,run_4168eefe,torrepacheco,co,1415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-29,run_4168eefe,torrepacheco,co,1407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-09,run_4168eefe,torrepacheco,co,1420,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-23,run_4168eefe,torrepacheco,co,1410,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-27,run_4168eefe,torrepacheco,co,1419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-04,run_4168eefe,torrepacheco,co,1386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-19,run_4168eefe,torrepacheco,co,1392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-10,run_4168eefe,torrepacheco,no2,1086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-14,run_4168eefe,torrepacheco,no2,1536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-19,run_4168eefe,torrepacheco,no2,1542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-26,run_4168eefe,torrepacheco,no2,1478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-30,run_4168eefe,torrepacheco,no2,1486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-08,run_4168eefe,torrepacheco,no2,984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-16,run_4168eefe,torrepacheco,no2,1599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-20,run_4168eefe,torrepacheco,no2,1465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-26,run_4168eefe,torrepacheco,no2,1465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-03,run_4168eefe,torrepacheco,no2,1364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-12,run_4168eefe,torrepacheco,no2,1422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-20,run_4168eefe,torrepacheco,no2,923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-22,run_4168eefe,torrepacheco,no2,1385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-23,run_4168eefe,torrepacheco,no2,1267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-27,run_4168eefe,torrepacheco,no2,1353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-30,run_4168eefe,torrepacheco,no2,1297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-10,run_4168eefe,torrepacheco,no2,1325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-12,run_4168eefe,torrepacheco,no2,1342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-24,run_4168eefe,torrepacheco,no2,1325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-08,run_4168eefe,torrepacheco,no2,1490,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-16,run_4168eefe,torrepacheco,no2,1516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-25,run_4168eefe,torrepacheco,no2,1565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-23,run_4168eefe,torrepacheco,no2,1461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-24,run_4168eefe,torrepacheco,no2,1493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-26,run_4168eefe,torrepacheco,no2,1553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-01,run_4168eefe,torrepacheco,no2,1662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-08,run_4168eefe,torrepacheco,no2,1599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-09,run_4168eefe,torrepacheco,no2,1608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-17,run_4168eefe,torrepacheco,no2,1569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-05,run_4168eefe,torrepacheco,no2,1601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-01,run_4168eefe,torrepacheco,no2,1620,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-29,run_4168eefe,torrepacheco,no2,1814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-17,run_4168eefe,torrepacheco,no2,1656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-18,run_4168eefe,torrepacheco,no2,1610,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-30,run_4168eefe,torrepacheco,no2,1653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-12,run_4168eefe,torrepacheco,no2,1654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-18,run_4168eefe,torrepacheco,no2,1643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-03,run_4168eefe,torrepacheco,no2,1122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-07,run_4168eefe,torrepacheco,no2,1539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-13,run_4168eefe,torrepacheco,no2,1578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-21,run_4168eefe,torrepacheco,no2,1588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-12,run_4168eefe,torrepacheco,no2,1549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-24,run_4168eefe,torrepacheco,no2,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-02,run_4168eefe,torrepacheco,no2,106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-15,run_4168eefe,torrepacheco,no2,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-19,run_4168eefe,torrepacheco,no2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-31,run_4168eefe,torrepacheco,no2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-05,run_4168eefe,torrepacheco,no2,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-22,run_4168eefe,torrepacheco,no2,1493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-03,run_4168eefe,torrepacheco,no2,1525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-07,run_4168eefe,torrepacheco,no2,1530,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-16,run_4168eefe,torrepacheco,no2,1511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-15,run_4168eefe,torrepacheco,no2,1497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-18,run_4168eefe,torrepacheco,no2,1488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-24,run_4168eefe,torrepacheco,no2,1485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-29,run_4168eefe,torrepacheco,no2,1441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-19,run_4168eefe,torrepacheco,no2,1452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-07,run_4168eefe,torrepacheco,no2,1413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-11,run_4168eefe,torrepacheco,no2,1398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-18,run_4168eefe,torrepacheco,no2,1392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-21,run_4168eefe,torrepacheco,no2,1399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-05,run_4168eefe,torrepacheco,no2,1421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-10,run_4168eefe,torrepacheco,no2,1401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-14,run_4168eefe,torrepacheco,no2,1408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-08,run_4168eefe,torrepacheco,no2,1390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-15,run_4168eefe,torrepacheco,no2,1376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-18,run_4168eefe,torrepacheco,no2,1402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-30,run_4168eefe,torrepacheco,no2,1380,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-05,run_4168eefe,torrepacheco,no2,1383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-06,run_4168eefe,torrepacheco,no2,1376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-07,run_4168eefe,torrepacheco,no2,1377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-16,run_4168eefe,torrepacheco,no2,1382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-02,run_4168eefe,torrepacheco,o3,1308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-06,run_4168eefe,torrepacheco,o3,1205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-07,run_4168eefe,torrepacheco,o3,1223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-17,run_4168eefe,torrepacheco,o3,1546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-19,run_4168eefe,torrepacheco,o3,1542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-21,run_4168eefe,torrepacheco,o3,1468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-30,run_4168eefe,torrepacheco,o3,1486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-01,run_4168eefe,torrepacheco,o3,1276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-10,run_4168eefe,torrepacheco,o3,1285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-11,run_4168eefe,torrepacheco,o3,1298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-29,run_4168eefe,torrepacheco,o3,1276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-06,run_4168eefe,torrepacheco,o3,1286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-08,run_4168eefe,torrepacheco,o3,1365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-19,run_4168eefe,torrepacheco,o3,1601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-21,run_4168eefe,torrepacheco,o3,1397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-25,run_4168eefe,torrepacheco,o3,1374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-30,run_4168eefe,torrepacheco,o3,1346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-03,run_4168eefe,torrepacheco,o3,1364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
